"","lon","lat"
"296",-98.3455688,26.649503
"297",174.885971,-40.900557
"298",-82.9000751,32.1656221
"299",-111.880771,40.8893895
"301",78.96288,20.593684
"302",-80.8431267,35.2270869
"303",-119.7003189,36.824865
"304",-97.0035982,28.8052674
"305",-82.6374958,39.8572273
"306",-78.8636402,35.8991678
"307",-95.712891,37.09024
"308",-90.1994042,38.6270025
"309",-112.4685025,34.5400242
"310",-74.0776417,40.7281575
"313",-74.0059728,40.7127753
"314",-88.3389952,44.2722093
"315",-82.9000751,32.1656221
"316",-74.4056612,40.0583238
"317",174.885971,-40.900557
"318",-119.4179324,36.778261
"319",2.1734035,41.3850639
"320",-116.419389,38.8026097
"321",-87.4547635,41.6392024
"322",-76.8983059,38.7651145
"323",-82.907123,40.4172871
"324",-85.323214,51.253775
"326",-122.3032365,40.5092434
"327",-77.9447102,34.2257255
"328",-93.2650108,44.977753
"329",-75.1652215,39.9525839
"330",-110.926479,32.2217429
"331",-104.9972345,39.6525073
"332",-86.9300023,35.751179
"334",-71.0588801,42.3600825
"335",-81.6943605,41.49932
"337",-122.4194155,37.7749295
"338",-73.9441579,40.6781784
"339",-82.907123,40.4172871
"340",-75.1652215,39.9525839
"341",-83.0457538,42.331427
"342",-82.3940104,34.8526176
"343",-90.1994042,38.6270025
"344",-74.4056612,40.0583238
"345",-75.1652215,39.9525839
"346",-95.712891,37.09024
"347",-93.097702,41.8780025
"349",-97.330053,37.6871761
"350",-99.9018131,31.9685988
"351",-120.6545022,35.6368759
"352",-97.092877,35.0077519
"353",-79.3831843,43.653226
"354",-87.6297982,41.8781136
"355",-76.8203104,39.2337194
"356",-71.0588801,42.3600825
"357",-80.782127,8.537981
"358",-73.9820345,40.7568777
"359",-92.3340724,38.9517053
"360",-119.4179324,36.778261
"362",-82.9000751,32.1656221
"363",-85.6680863,42.9633599
"364",-119.4179324,36.778261
"365",-80.0177996,40.4893637
"366",-78.8336218,35.6512655
"367",-95.712891,37.09024
"368",-84.2338093,33.5442781
"369",-81.0348144,34.0007104
"371",-74.0059728,40.7127753
"372",-88.019826,44.519159
"373",-81.6943605,41.49932
"374",-88.7878678,43.7844397
"375",-106.346771,56.130366
"376",-70.9286609,42.5278731
"378",-95.3698028,29.7604267
"379",-95.712891,37.09024
"380",-81.2471029,28.2713447
"381",-83.0363633,42.3149367
"383",-82.907123,40.4172871
"385",-92.9365581,35.2464719
"386",-83.0457538,42.331427
"387",-87.2003091,41.3186482
"389",-85.1646726,34.257038
"390",-87.9064736,43.0389025
"391",-82.6365536,39.0520169
"392",-94.5785667,39.0997265
"393",-78.4766781,38.0293059
"394",-86.2999689,32.3668052
"396",-81.3792365,28.5383355
"397",-87.6297982,41.8781136
"398",-81.0964856,41.2842224
"399",-86.2999689,32.3668052
"400",-86.2999689,32.3668052
"402",-95.712891,37.09024
"403",-115.1175013,36.1988592
"404",-89.3985283,40.6331249
"405",-95.992775,36.1539816
"406",-63.744311,44.6819866
"408",174.885971,-40.900557
"410",-79.6903316,44.3893556
"411",-119.4179324,36.778261
"412",-79.3831843,43.653226
"413",-83.0363633,42.3149367
"414",-79.8711024,43.2557206
"415",-83.357567,33.9519347
"416",-70.934205,41.6362152
"417",-95.712891,37.09024
"418",-99.9018131,31.9685988
"419",-74.8287747,40.1551096
"421",-74.0059728,40.7127753
"422",-81.1637245,33.836081
"423",-76.5168989,38.3242916
"424",-82.9000751,32.1656221
"426",-119.4179324,36.778261
"430",-81.5157535,27.6648274
"431",-73.087749,41.6032207
"433",-79.3831843,43.653226
"434",-82.8793446,40.0192307
"435",-119.4179324,36.778261
"436",-118.0718894,33.8032009
"437",-80.5204096,43.4642578
"438",-80.1300455,25.790654
"439",144.9630576,-37.8136276
"440",-77.1945247,41.2033216
"443",-87.6297982,41.8781136
"444",-84.3879824,33.7489954
"446",-73.9653551,40.7828647
"447",-98.4936282,29.4241219
"449",-90.0489801,35.1495343
"450",-93.6091064,41.6005448
"451",-87.6297982,41.8781136
"452",-81.5157535,27.6648274
"453",-77.39628,25.03428
"454",-73.134961,40.789142
"455",-95.712891,37.09024
"456",-83.357567,33.9519347
"457",-75.1652215,39.9525839
"458",-119.4179324,36.778261
"459",-74.0059728,40.7127753
"460",-60.851817,46.2486851
"461",-89.3985283,32.3546679
"462",-81.0998342,32.0835407
"464",-89.3985283,40.6331249
"465",-119.4179324,36.778261
"466",-74.2445902,40.6220478
"467",-74.0059728,40.7127753
"468",-78.6568942,37.4315734
"469",-79.0192997,35.7595731
"471",-82.4857181,40.3933956
"473",-102.552784,23.634501
"474",-86.2999689,32.3668052
"475",-88.7503647,41.9294736
"476",-94.6858998,46.729553
"478",-95.712891,37.09024
"479",-90.0489801,35.1495343
"481",-87.6297982,41.8781136
"482",-84.3879824,33.7489954
"483",-122.2913078,37.8271784
"485",-96.0641676,39.834165
"486",-95.712891,37.09024
"487",-95.712891,37.09024
"488",-77.0909809,38.8816208
"490",-77.0340315,38.9031004
"491",-80.1289321,26.3683064
"492",-79.3831843,43.653226
"494",-86.7816016,36.1626638
"497",-99.9018131,41.4925374
"498",-97.7430608,30.267153
"501",-74.0059728,40.7127753
"502",-114.0708459,51.0486151
"503",27.43054,37.034407
"506",-95.712891,37.09024
"507",-71.0588801,42.3600825
"508",-82.3940104,34.8526176
"509",-90.1994042,38.6270025
"510",-122.3320708,47.6062095
"511",-123.727678,39.8782944
"512",-79.6735841,41.6262707
"514",-79.1214313,33.4332236
"515",-95.712891,37.09024
"516",-119.4179324,36.778261
"517",-70.2553259,43.661471
"518",-74.4056612,40.0583238
"519",-86.5804473,35.5174913
"520",-83.9787808,30.8365815
"521",-90.0489801,35.1495343
"522",-90.1994042,38.6270025
"523",-82.9000751,32.1656221
"525",-81.5157535,27.6648274
"526",-81.5157535,27.6648274
"527",-82.9000751,32.1656221
"529",-73.9712488,40.7830603
"530",-81.0348144,34.0007104
"531",-86.158068,39.768403
"532",-74.1502007,40.5795317
"533",-85.323214,51.253775
"534",-82.9000751,32.1656221
"535",-77.0368707,38.9071923
"536",-97.5164276,35.4675602
"537",-99.9018131,31.9685988
"538",-77.1945247,41.2033216
"539",-95.6890185,39.0558235
"540",-76.2874927,36.7682088
"541",-80.8431267,35.2270869
"542",126.9779692,37.566535
"543",-96.5783387,19.2601605
"544",-85.323214,51.253775
"545",-74.0059728,40.7127753
"546",-90.3560076,35.7183221
"547",-90.0489801,35.1495343
"548",-86.5861037,34.7303688
"549",-123.0724139,49.3199816
"550",-117.6508876,34.0633443
"551",-74.2179326,43.2994285
"553",-94.3985475,35.3859242
"555",-76.7791365,39.0067768
"557",-100.3898881,20.5887932
"558",-79.8969819,37.2809707
"559",-85.6102507,42.2837336
"560",-73.9441579,40.6781784
"561",-111.6547075,35.1851895
"562",-96.7311034,43.5445959
"563",-99.9018131,31.9685988
"564",-77.7950023,43.2879183
"565",-87.6876969,42.0450722
"567",-81.5157535,27.6648274
"568",-72.937198,41.2958246
"570",-85.3096801,35.0456297
"572",-86.902298,32.3182314
"573",-79.3831843,43.653226
"574",-80.1867138,25.8900949
"575",-120.7401385,47.7510741
"576",-59.543198,13.193887
"578",-78.9721745,42.9017764
"579",-74.961517,39.8519447
"580",-79.3831843,43.653226
"581",-78.6568942,37.4315734
"582",-80.8428504,35.410694
"583",-99.9018131,31.9685988
"584",-74.0059728,40.7127753
"585",-82.9000751,32.1656221
"586",144.9630576,-37.8136276
"587",-87.2008048,30.8385202
"588",-81.4401129,41.3125552
"589",-74.0329499,40.6261638
"590",-74.0059728,40.7127753
"591",-76.6121893,39.2903848
"592",-99.9018131,31.9685988
"593",-93.2298044,33.2456409
"594",-76.1474244,43.0481221
"595",-78.6381787,35.7795897
"597",-95.712891,37.09024
"598",-73.087749,41.6032207
"599",-86.1349019,40.2671941
"600",-74.4056612,40.0583238
"601",-86.5263857,39.165325
"602",-82.9987942,39.9611755
"603",-78.8783689,42.8864468
"604",-82.9824019,39.3331197
"605",-88.7878678,43.7844397
"606",-83.7430378,42.2808256
"607",-87.6297982,41.8781136
"608",-95.712891,37.09024
"609",27.142826,38.423734
"610",-93.2650108,44.977753
"611",-73.6119129,40.6686336
"613",-75.6971931,45.4215296
"614",-97.5164276,35.4675602
"615",-75.6971931,45.4215296
"616",-109.7124043,23.0798696
"617",-79.0967635,41.1761802
"618",-74.4056612,40.0583238
"619",-85.7677438,38.5417282
"620",-81.3792365,28.5383355
"621",-70.9410356,42.2180724
"624",-81.6528219,41.4924631
"625",-117.736594,33.649949
"627",-95.712891,37.09024
"629",-95.712891,37.09024
"630",-74.0059728,40.7127753
"632",-79.0192997,35.7595731
"633",-83.0457538,42.331427
"634",-119.4179324,36.778261
"635",-75.1690942,44.5956163
"636",-86.2999689,32.3668052
"637",-74.0059728,40.7127753
"638",-80.3328428,41.1222812
"639",-73.3998445,40.6814892
"640",-74.0059728,40.7127753
"641",-85.969951,31.8087678
"643",-95.712891,37.09024
"644",-119.4179324,36.778261
"645",-76.5018807,42.4439614
"646",35.862285,33.854721
"647",-73.087749,41.6032207
"648",-81.4984554,39.2011873
"649",-95.712891,37.09024
"650",-73.9722265,40.7467775
"651",-74.0059728,40.7127753
"652",-22.4495089,63.880391
"653",-81.655651,30.3321838
"654",-81.5157535,27.6648274
"655",-74.0059728,40.7127753
"656",-73.7562317,42.6525793
"657",-73.8648268,40.8447819
"659",-73.9441579,40.6781784
"660",-74.0059728,40.7127753
"661",-74.0059728,40.7127753
"662",-74.072092,4.7109886
"664",-86.158068,39.768403
"666",-104.8213634,38.8338816
"667",-93.5323103,44.8619645
"668",-73.5387341,41.0534302
"669",-90.0489801,35.1495343
"670",-82.9987942,39.9611755
"672",-66.58973,6.42375
"673",-82.9987942,39.9611755
"675",-85.0269014,35.9489566
"676",-82.4134614,32.2176855
"677",-75.6496302,40.2453741
"678",-74.0059728,40.7127753
"679",-78.898619,35.9940329
"681",-74.0059728,40.7127753
"682",-85.7613536,33.8137125
"683",153.0251235,-27.4697707
"685",-78.6341996,42.8982361
"686",-78.4563914,35.650711
"687",-81.1270035,29.4749754
"688",-75.4007058,39.9868904
"689",-95.712891,37.09024
"690",-93.2650108,44.977753
"691",-95.712891,37.09024
"692",-74.4056612,40.0583238
"693",-84.3879824,33.7489954
"694",-80.1917902,25.7616798
"695",-95.712891,37.09024
"697",-91.8318334,37.9642529
"698",-87.6297982,41.8781136
"699",-76.4921829,38.9784453
"700",-119.4179324,36.778261
"701",-95.9979883,41.2523634
"702",-79.0558445,35.9131996
"703",-63.5752387,44.6487635
"704",24.96676,45.943161
"705",-74.137375,40.5780748
"707",-93.097702,41.8780025
"708",-87.6297982,41.8781136
"709",-74.0059728,40.7127753
"710",-95.712891,37.09024
"711",-96.9977846,32.7459645
"712",-81.5157535,27.6648274
"714",-75.1652215,39.9525839
"715",-74.0059728,40.7127753
"716",-79.0192997,35.7595731
"718",-102.552784,23.634501
"719",-79.0203732,43.8508553
"720",-82.1012554,39.3292396
"721",-95.712891,37.09024
"722",-90.4974359,38.7881062
"723",-79.0558445,35.9131996
"724",-84.5193754,34.1014873
"726",-86.6199957,36.3047735
"729",-74.0059728,40.7127753
"730",101.975766,4.210484
"731",-87.6683573,40.4672587
"732",-90.0536592,35.1406175
"733",-84.3879824,33.7489954
"734",-95.9979883,41.2523634
"735",-86.1349019,40.2671941
"736",-82.907123,40.4172871
"738",-86.902298,32.3182314
"739",18.0685808,59.3293235
"741",-95.712891,37.09024
"742",-73.7948516,40.7282239
"744",-82.9000751,32.1656221
"745",-104.9568179,39.718784
"746",-90.1994042,38.6270025
"747",-73.1951767,41.1865478
"748",-77.4083086,38.4220687
"749",-156.4392245,20.6899733
"750",-75.1969346,39.8422093
"751",-119.4179324,36.778261
"753",-72.9278835,41.308274
"754",-79.3831843,43.653226
"755",133.775136,-25.274398
"756",-93.6091064,41.6005448
"757",-76.6121893,39.2903848
"758",-81.5157535,27.6648274
"759",-120.5542012,43.8041334
"760",-127.6476205,53.7266683
"761",-77.0368707,38.9071923
"762",-80.4831917,43.450301
"763",-79.3831843,43.653226
"764",-90.0489801,35.1495343
"765",-86.1349019,40.2671941
"766",-80.1427852,25.956482
"767",-95.9979883,41.2523634
"769",-95.712891,37.09024
"771",-0.1277583,51.5073509
"772",174.885971,-40.900557
"774",-78.6568942,37.4315734
"775",-91.8318334,35.20105
"776",-74.0059728,40.7127753
"777",-77.0368707,38.9071923
"778",-106.2800242,43.4113604
"779",-78.7538895,42.8358977
"780",-96.924176,32.934586
"781",-85.7584557,38.2526647
"782",-71.351738,42.1669661
"783",-78.688019,43.9126042
"784",-73.790959,42.2528649
"785",-74.4056612,40.0583238
"786",-95.9979883,41.2523634
"787",-83.7430378,42.2808256
"789",-79.9958864,40.4406248
"790",-122.8755949,42.3265152
"792",-75.6971931,45.4215296
"793",-75.6971931,45.4215296
"794",-86.8099885,33.2856687
"795",-22.4383818,63.8441808
"797",-94.70496,37.410884
"798",-81.5157535,27.6648274
"799",152.8385835,-25.2870656
"800",-74.0059728,40.7127753
"801",-75.7496572,39.6837226
"802",32.8311317,36.0828218
"803",-93.2777226,44.7677424
"804",-81.0295708,34.7436951
"805",-95.712891,37.09024
"807",-74.0059728,40.7127753
"808",-75.6971931,45.4215296
"809",-95.9979883,41.2523634
"810",-79.3831843,43.653226
"811",25.8829859,50.8349533
"812",-75.6971931,45.4215296
"814",-75.6971931,45.4215296
"815",-71.0588801,42.3600825
"816",-81.1637245,33.836081
"818",-122.2913078,37.8271784
"819",-76.5339866,39.351449
"820",-106.346771,56.130366
"821",-87.6297982,41.8781136
"822",-95.712891,37.09024
"823",-76.6412712,39.0457549
"825",-79.3831843,43.653226
"826",-104.990251,39.7392358
"827",-71.2464591,46.7382265
"828",-72.6850932,41.7637111
"829",-79.4294789,35.131547
"830",-91.9623327,30.9842977
"831",-84.3640829,33.7589188
"832",-77.0368707,38.9071923
"834",-74.0059728,40.7127753
"835",-77.4360481,37.5407246
"836",-76.7260436,34.7229391
"837",-74.0059728,40.7127753
"838",-80.1917902,25.7616798
"839",-74.5310856,40.7470192
"840",-105.2737476,40.0011032
"842",-81.7799871,24.5550593
"843",-77.0368707,38.9071923
"844",-87.8875848,43.0891787
"845",-87.6297982,41.8781136
"846",-83.7430378,42.2808256
"848",-81.5157535,27.6648274
"849",-119.4179324,36.778261
"850",-84.4838654,42.7369792
"851",-95.712891,37.09024
"852",-95.712891,37.09024
"853",133.775136,-25.274398
"854",-83.6499321,41.04422
"855",103.819836,1.352083
"856",-75.8813075,41.2459149
"857",-95.712891,37.09024
"858",-93.0899578,44.9537029
"859",-79.0192997,35.7595731
"860",-93.097702,41.8780025
"861",-80.3468593,25.5808323
"862",-84.3509038,37.7337958
"865",-102.4107493,34.2331373
"866",-71.8022934,42.2625932
"867",-71.3824374,42.4072107
"868",-82.5521946,40.6603544
"869",-106.346771,56.130366
"870",-75.6971931,45.4215296
"871",-74.0059728,40.7127753
"872",-74.7723609,40.2208958
"873",-71.0588801,42.3600825
"874",-92.1998289,40.3982484
"875",-90.0609628,38.5895731
"876",-80.1172881,26.0192874
"877",-122.2913078,37.8271784
"878",-75.5993692,38.3606736
"879",-106.6055534,35.0853336
"880",-81.4914894,31.1499528
"881",-80.1917902,25.7616798
"882",-98.1460907,19.0262599
"884",-83.4326841,38.1839705
"885",-73.8648268,40.8447819
"886",-86.7816016,36.1626638
"887",-74.5700126,39.9186837
"889",-106.346771,56.130366
"890",-76.6121893,39.2903848
"891",-99.133208,19.4326077
"892",-86.5804473,35.5174913
"893",-95.3698028,29.7604267
"894",-80.0942087,26.9342246
"896",-104.990251,39.7392358
"897",-95.712891,37.09024
"898",-82.907123,40.4172871
"899",-63.5752387,44.6487635
"900",-102.4107493,34.2331373
"901",-95.712891,37.09024
"902",-122.4194155,37.7749295
"903",-95.712891,37.09024
"904",-95.712891,37.09024
"906",-83.1823789,33.5756831
"907",-85.323214,51.253775
"908",-75.7103012,45.4098202
"909",-80.9530353,46.522099
"910",-75.3704579,40.6259316
"911",-84.1916069,39.7589478
"912",-122.3032365,40.5092434
"915",-95.9979883,41.2523634
"916",-89.3985283,32.3546679
"917",-78.8948741,36.1031244
"918",-78.9219698,40.3267407
"919",-83.7430378,42.2808256
"923",-73.8648268,40.8447819
"924",-77.0368707,38.9071923
"925",-95.712891,37.09024
"926",-80.1448023,40.7866883
"927",-74.07701,40.9262762
"928",-83.938242,33.0342974
"929",-96.5991593,32.7667955
"930",-74.0059728,40.7127753
"931",-74.0776417,40.7281575
"932",-119.4179324,36.778261
"933",-75.1652215,39.9525839
"934",-99.9018131,31.9685988
"935",-75.6842858,44.5895244
"936",-95.712891,37.09024
"937",-5.8339543,35.7594651
"938",-77.1945247,41.2033216
"939",-81.3792365,28.5383355
"940",-95.712891,37.09024
"941",-77.8600012,40.7933949
"943",-117.9988026,33.6594835
"944",-1.470085,53.381129
"945",-71.0095602,42.3656132
"946",-74.4056612,40.0583238
"947",-94.7404891,32.5007037
"948",-74.1723667,40.735657
"949",-76.4921829,38.9784453
"951",-74.0059728,40.7127753
"952",-76.6412712,39.0457549
"953",-81.5322149,28.6934076
"954",-122.3320708,47.6062095
"955",-86.5263857,39.165325
"957",-75.4268251,40.0707887
"958",-95.712891,37.09024
"959",-83.9296526,39.6847822
"960",-72.5198537,42.3732216
"961",-116.419389,38.8026097
"962",-117.8311428,33.7174708
"963",-82.3182178,40.8686675
"964",-95.712891,37.09024
"965",-119.4179324,36.778261
"966",-95.712891,37.09024
"969",-78.8783689,42.8864468
"970",-74.0059728,40.7127753
"971",-104.6091409,38.2544472
"974",-2.58791,51.454513
"975",-74.0776417,40.7281575
"977",-79.0192997,35.7595731
"978",-87.8273152,44.3477717
"980",-99.9018131,31.9685988
"981",-72.9932969,40.8858353
"984",-111.8389726,40.5649781
"985",-80.0942087,26.9342246
"986",-80.0942087,26.9342246
"987",-73.087749,41.6032207
"988",-84.3879824,33.7489954
"989",-75.6848002,38.2102166
"990",-75.6971931,45.4215296
"991",-77.1945247,41.2033216
"996",-72.592111,42.105973
"999",-77.0368707,38.9071923
"1000",-95.712891,37.09024
"1001",-119.4179324,36.778261
"1002",-91.1403196,30.4582829
"1003",-87.6297982,41.8781136
"1005",-98.4386544,45.4678308
"1007",-118.2436849,34.0522342
"1009",-83.9207392,35.9606384
"1012",-123.3767223,48.4592626
"1013",-78.6381787,35.7795897
"1014",-122.6781517,45.5269699
"1019",-117.185294,33.1158665
"1020",-95.712891,37.09024
"1023",-74.3118212,39.9652553
"1026",-70.2962408,41.6687897
"1027",-81.2452768,42.9849233
"1028",-77.0368707,38.9071923
"1029",-85.6023643,44.3148443
"1031",-77.0947092,38.984652
"1034",-83.4430002,42.8522506
"1035",-75.6971931,45.4215296
"1037",-102.4107493,34.2331373
"1038",-84.2940899,34.0753762
"1039",-81.1637245,33.836081
"1040",-71.0588801,42.3600825
"1041",46.6752957,24.7135517
"1043",-83.9207392,35.9606384
"1044",-75.0786357,40.0134124
"1046",-73.9947515,40.7499528
"1047",-77.1945247,41.2033216
"1048",-81.3304953,48.4758208
"1052",-119.4179324,36.778261
"1053",-93.097702,41.8780025
"1055",-82.4571776,27.950575
"1057",-75.6971931,45.4215296
"1058",-89.3985283,40.6331249
"1060",-76.5207839,37.4006967
"1062",-80.3972736,27.6386434
"1064",-72.9026064,41.3838782
"1066",-77.042754,-12.0463731
"1068",-105.084423,40.5852602
"1069",-71.0588801,42.3600825
"1070",-71.1097335,42.3736158
"1071",-74.0059728,40.7127753
"1072",-86.158068,39.768403
"1073",-99.9018131,31.9685988
"1077",-74.0059728,40.7127753
"1079",-81.9498042,28.0394654
"1080",-95.992775,36.1539816
"1083",-92.2007227,37.8286516
"1084",-76.8099041,18.0178743
"1085",-77.0368707,38.9071923
"1086",-79.0192997,35.7595731
"1087",-94.6235579,35.0537094
"1088",-82.9987942,39.9611755
"1089",-87.6297982,41.8781136
"1090",-87.777356,30.8516838
"1091",-83.7430378,42.2808256
"1092",0.121817,52.205337
"1094",-75.1652215,39.9525839
"1095",-97.5052724,29.6657863
"1096",-85.7584557,38.2526647
"1098",-74.4056612,40.0583238
"1099",-111.0937311,39.3209801
"1101",-88.7878678,43.7844397
"1105",-88.074213,41.5220331
"1106",-75.6971931,45.4215296
"1109",-93.2650108,44.977753
"1110",-85.3863599,40.1933767
"1111",-0.1277583,51.5073509
"1112",-91.4009835,39.5853222
"1113",-74.0059728,40.7127753
"1117",175.5781673,-41.0995443
