"","lon","lat"
"131",-81.5157535,27.6648274
"133",-95.712891,37.09024
"134",-95.9808179,36.7473114
"135",-116.419389,38.8026097
"136",-77.1945247,41.2033216
"137",-86.1349019,40.2671941
"138",-99.9018131,31.9685988
"139",9.7232673,12.4460001
"140",-76.2858726,36.8507689
"141",-119.4179324,36.778261
"142",-85.7584557,38.2526647
"143",-79.6370059,39.2139942
"144",-111.0937311,34.0489281
"145",-119.4179324,36.778261
"146",-119.4179324,36.778261
"148",-91.9623327,30.9842977
"149",-84.3879824,33.7489954
"150",-73.4540111,41.394817
"151",-118.2436849,34.0522342
"153",-93.4026502,37.5932649
"154",-121.9278292,36.5499755
"155",-86.7816016,36.1626638
"156",135.4697387,34.7812658
"157",-97.9384294,35.4056104
"160",-80.0904176,26.4792116
"161",-80.8184166,41.2375569
"162",-73.9441579,40.6781784
"163",-95.612885,36.3295861
"165",-91.8318334,35.20105
"168",-75.913243,42.096653
"171",-90.1994042,38.6270025
"172",-86.5804473,35.5174913
"174",-122.3371886,47.6951395
"175",-95.712891,37.09024
"176",-76.1474244,43.0481221
"177",-73.9865533,40.7263542
"178",-91.9623327,30.9842977
"180",-99.9018131,31.9685988
"181",-97.092877,35.0077519
"183",-81.5157535,27.6648274
"184",-112.0740373,33.4483771
"185",79.0881546,21.1458004
"186",-85.0766113,33.5801103
"188",-95.712891,37.09024
"189",-75.061685,39.9242538
"190",-122.3320708,47.6062095
"192",-95.712891,37.09024
"193",-79.0192997,35.7595731
"194",-89.3985283,32.3546679
"195",-87.6297982,41.8781136
"196",-74.4049778,40.4316955
"197",27.142826,38.423734
"198",-86.5804473,35.5174913
"199",-149.4936733,64.2008413
"200",-119.4179324,36.778261
"201",-73.9023166,40.863007
"202",-85.8891471,39.7219882
"203",-95.712891,37.09024
"205",-86.1349019,40.2671941
"206",-73.8583806,41.1115472
"207",-95.9979883,41.2523634
"208",-97.1466695,31.549333
"209",-91.9623327,30.9842977
"210",-119.5937077,49.4991381
"211",-106.346771,56.130366
"213",-105.7820674,39.5500507
"214",-73.9441579,40.6781784
"215",-115.1398296,36.1699412
"216",-104.990251,39.7392358
"217",-81.5157535,27.6648274
"218",-175.198242,-21.178986
"221",114.109497,22.396428
"224",-96.4980424,33.1801161
"225",-91.8318334,37.9642529
"226",-117.2139232,33.5539143
"227",22.937506,-30.559482
"228",-94.9466003,30.6054775
"229",-82.9987942,39.9611755
"230",-71.0588801,42.3600825
"231",-119.4179324,36.778261
"233",-103.6924822,30.3491005
"234",50.5577,26.0667
"236",-0.098234,51.376165
"238",-74.0059728,40.7127753
"239",-91.8318334,37.9642529
"240",-51.92528,-14.235004
"244",-122.0575434,37.387474
"245",-87.6297982,41.8781136
"248",-107.2902839,43.0759678
"249",-93.2742048,44.958539
"250",-71.5723953,43.1938516
"252",-89.3985283,32.3546679
"253",-95.712891,37.09024
"254",-81.6943605,41.49932
"255",-99.9018131,31.9685988
"256",-99.9018131,31.9685988
"258",-91.8318334,35.20105
"259",-83.9207392,35.9606384
"260",-104.2288375,32.4206736
"261",-77.0368707,38.9071923
"262",-78.6568942,37.4315734
"263",73.8567437,18.5204303
"264",-91.9623327,30.9842977
"265",-87.6297982,41.8781136
"266",-123.0511606,47.0670291
"268",-114.7420408,44.0682019
"269",-89.4012302,43.0730517
"270",-106.346771,56.130366
"271",-95.712891,37.09024
"272",-79.9958864,40.4406248
"273",-74.3154254,42.0848126
"274",-73.9813453,40.7551232
"275",-119.4179324,36.778261
"276",-99.9018131,31.9685988
"277",-77.0368707,38.9071923
"278",-88.4211785,41.357254
"282",-106.6055534,35.0853336
"283",-86.474425,37.5278318
"284",-123.6481235,42.1628912
"285",-95.712891,37.09024
"287",-77.0368707,38.9071923
"288",-106.6630437,35.2327544
"290",-90.0489801,35.1495343
"292",-73.8648268,40.8447819
"293",-98.2532674,26.21648
"295",-97.7430608,30.267153
"298",-99.9018131,31.9685988
"299",-73.6717969,40.6548253
"300",-93.2650108,44.977753
"302",-86.902298,32.3182314
"303",-122.2913078,37.8271784
"306",-81.5157535,27.6648274
"307",-86.5804473,35.5174913
"309",-84.2635472,38.9186766
"311",-88.2433829,40.1164204
"312",-90.0489801,35.1495343
"313",-91.8318334,37.9642529
"314",-71.0588801,42.3600825
"315",-77.0340315,38.9031004
"316",-106.6700458,52.1332144
"317",-122.4194155,37.7749295
"318",72.4752939,23.0173383
"319",-114.7420408,44.0682019
"320",-105.8700901,34.5199402
"322",-95.712891,37.09024
"323",-119.4179324,36.778261
"324",-91.9623327,30.9842977
"326",-95.712891,37.09024
"327",-77.4299939,43.2122851
"328",-95.712891,37.09024
"329",-99.9018131,31.9685988
"330",-115.1398296,36.1699412
"333",-82.9987942,39.9611755
"335",-73.8648268,40.8447819
"336",-82.1959178,28.3647248
"337",-84.2723426,33.7756211
"339",-77.0368707,38.9071923
"342",-112.0010501,40.6916132
"343",-115.1398296,36.1699412
"344",-82.907123,40.4172871
"345",-95.712891,37.09024
"346",-77.2085914,39.0181651
"347",-82.9000751,32.1656221
"348",-120.7401385,47.7510741
"351",-80.1917902,25.7616798
"353",-93.2742048,44.958539
"354",-80.7434019,34.9245935
"355",-90.5776367,41.5236437
"357",-95.9618958,36.0404924
"359",-91.2395807,43.8013556
"361",-83.0457538,42.331427
"362",-98.8138762,53.7608608
